/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[6: 249/379] train loss: 0.041060 accuracy: 1.000000
[6: 250/379] train loss: 0.159887 accuracy: 0.937500
[6: 250/379] [94mtest[39m loss: 0.124663 accuracy: 0.968750
[6: 251/379] train loss: 0.166019 accuracy: 0.937500
[6: 252/379] train loss: 0.278623 accuracy: 0.937500
[6: 253/379] train loss: 0.311105 accuracy: 0.906250
[6: 254/379] train loss: 0.186952 accuracy: 0.906250
[6: 255/379] train loss: 0.253668 accuracy: 0.906250
[6: 256/379] train loss: 0.160472 accuracy: 0.937500
[6: 257/379] train loss: 0.102420 accuracy: 1.000000
[6: 258/379] train loss: 0.164253 accuracy: 0.968750
[6: 259/379] train loss: 0.243165 accuracy: 0.937500
[6: 260/379] train loss: 0.411148 accuracy: 0.875000
[6: 260/379] [94mtest[39m loss: 0.233478 accuracy: 0.875000
[6: 261/379] train loss: 0.083473 accuracy: 0.968750
[6: 262/379] train loss: 0.303508 accuracy: 0.843750
[6: 263/379] train loss: 0.102700 accuracy: 0.968750
[6: 264/379] train loss: 0.062767 accuracy: 1.000000
[6: 265/379] train loss: 0.049949 accuracy: 1.000000
[6: 266/379] train loss: 0.058867 accuracy: 0.968750
[6: 267/379] train loss: 0.169404 accuracy: 0.968750
[6: 268/379] train loss: 0.291863 accuracy: 0.906250
[6: 269/379] train loss: 0.394899 accuracy: 0.937500
[6: 270/379] train loss: 0.183265 accuracy: 0.937500
[6: 270/379] [94mtest[39m loss: 0.096273 accuracy: 0.937500
[6: 271/379] train loss: 0.497475 accuracy: 0.812500
[6: 272/379] train loss: 0.111339 accuracy: 0.968750
[6: 273/379] train loss: 0.292204 accuracy: 0.875000
[6: 274/379] train loss: 0.171942 accuracy: 0.968750
[6: 275/379] train loss: 0.050285 accuracy: 0.968750
[6: 276/379] train loss: 0.146190 accuracy: 0.937500
[6: 277/379] train loss: 0.088251 accuracy: 0.968750
[6: 278/379] train loss: 0.413141 accuracy: 0.906250
[6: 279/379] train loss: 0.117258 accuracy: 0.937500
[6: 280/379] train loss: 0.060371 accuracy: 1.000000
[6: 280/379] [94mtest[39m loss: 0.079464 accuracy: 0.937500
[6: 281/379] train loss: 0.652280 accuracy: 0.906250
[6: 282/379] train loss: 0.322105 accuracy: 0.875000
[6: 283/379] train loss: 0.154170 accuracy: 0.968750
[6: 284/379] train loss: 0.724333 accuracy: 0.843750
[6: 285/379] train loss: 0.181764 accuracy: 0.968750
[6: 286/379] train loss: 0.104686 accuracy: 0.968750
[6: 287/379] train loss: 0.288400 accuracy: 0.937500
[6: 288/379] train loss: 0.272423 accuracy: 0.937500
[6: 289/379] train loss: 0.130419 accuracy: 0.968750
[6: 290/379] train loss: 0.066307 accuracy: 1.000000
[6: 290/379] [94mtest[39m loss: 0.042889 accuracy: 1.000000
[6: 291/379] train loss: 0.218301 accuracy: 0.906250
[6: 292/379] train loss: 0.010728 accuracy: 1.000000
[6: 293/379] train loss: 0.187769 accuracy: 0.906250
[6: 294/379] train loss: 0.145312 accuracy: 0.968750
[6: 295/379] train loss: 0.068988 accuracy: 1.000000
[6: 296/379] train loss: 0.153389 accuracy: 0.968750
[6: 297/379] train loss: 0.033993 accuracy: 1.000000
[6: 298/379] train loss: 0.295100 accuracy: 0.937500
[6: 299/379] train loss: 0.048564 accuracy: 1.000000
[6: 300/379] train loss: 0.060183 accuracy: 0.968750
[6: 300/379] [94mtest[39m loss: 0.041886 accuracy: 1.000000
[6: 301/379] train loss: 0.098564 accuracy: 0.968750
[6: 302/379] train loss: 0.075091 accuracy: 0.968750
[6: 303/379] train loss: 0.168259 accuracy: 0.937500
[6: 304/379] train loss: 0.255480 accuracy: 0.937500
[6: 305/379] train loss: 0.259805 accuracy: 0.906250
[6: 306/379] train loss: 0.144259 accuracy: 0.937500
[6: 307/379] train loss: 0.320560 accuracy: 0.875000
[6: 308/379] train loss: 0.160200 accuracy: 0.968750
[6: 309/379] train loss: 0.467038 accuracy: 0.843750
[6: 310/379] train loss: 0.072381 accuracy: 0.968750
[6: 310/379] [94mtest[39m loss: 0.144376 accuracy: 0.968750
[6: 311/379] train loss: 0.312090 accuracy: 0.875000
[6: 312/379] train loss: 0.109724 accuracy: 0.968750
[6: 313/379] train loss: 0.181126 accuracy: 0.937500
[6: 314/379] train loss: 0.240641 accuracy: 0.937500
[6: 315/379] train loss: 0.252547 accuracy: 0.906250
[6: 316/379] train loss: 0.038264 accuracy: 1.000000
[6: 317/379] train loss: 0.453702 accuracy: 0.875000
[6: 318/379] train loss: 0.035180 accuracy: 1.000000
[6: 319/379] train loss: 0.115877 accuracy: 0.968750
[6: 320/379] train loss: 0.394152 accuracy: 0.906250
[6: 320/379] [94mtest[39m loss: 0.253031 accuracy: 0.906250
[6: 321/379] train loss: 0.151574 accuracy: 0.968750
[6: 322/379] train loss: 0.023349 accuracy: 1.000000
[6: 323/379] train loss: 0.061039 accuracy: 0.968750
[6: 324/379] train loss: 0.204157 accuracy: 0.937500
[6: 325/379] train loss: 0.128253 accuracy: 0.968750
[6: 326/379] train loss: 0.301294 accuracy: 0.875000
[6: 327/379] train loss: 0.186942 accuracy: 0.937500
[6: 328/379] train loss: 0.189996 accuracy: 0.906250
[6: 329/379] train loss: 0.127788 accuracy: 0.968750
[6: 330/379] train loss: 0.091130 accuracy: 0.937500
[6: 330/379] [94mtest[39m loss: 0.343026 accuracy: 0.937500
[6: 331/379] train loss: 0.324540 accuracy: 0.906250
[6: 332/379] train loss: 0.349351 accuracy: 0.906250
[6: 333/379] train loss: 0.292901 accuracy: 0.937500
[6: 334/379] train loss: 0.155933 accuracy: 0.968750
[6: 335/379] train loss: 0.341668 accuracy: 0.937500
[6: 336/379] train loss: 0.175601 accuracy: 0.968750
[6: 337/379] train loss: 0.225363 accuracy: 0.937500
[6: 338/379] train loss: 0.129625 accuracy: 0.968750
[6: 339/379] train loss: 0.123837 accuracy: 0.968750
[6: 340/379] train loss: 0.036945 accuracy: 1.000000
[6: 340/379] [94mtest[39m loss: 0.015748 accuracy: 1.000000
[6: 341/379] train loss: 0.036362 accuracy: 1.000000
[6: 342/379] train loss: 0.105702 accuracy: 0.968750
[6: 343/379] train loss: 0.128802 accuracy: 0.937500
[6: 344/379] train loss: 0.098243 accuracy: 0.968750
[6: 345/379] train loss: 0.021685 accuracy: 1.000000
[6: 346/379] train loss: 0.258876 accuracy: 0.906250
[6: 347/379] train loss: 0.086050 accuracy: 0.968750
[6: 348/379] train loss: 0.038398 accuracy: 1.000000
[6: 349/379] train loss: 0.161938 accuracy: 0.937500
[6: 350/379] train loss: 0.191954 accuracy: 0.937500
[6: 350/379] [94mtest[39m loss: 0.189712 accuracy: 0.937500
[6: 351/379] train loss: 0.244416 accuracy: 0.937500
[6: 352/379] train loss: 0.136437 accuracy: 0.968750
[6: 353/379] train loss: 0.042971 accuracy: 1.000000
[6: 354/379] train loss: 0.040822 accuracy: 1.000000
[6: 355/379] train loss: 0.488903 accuracy: 0.937500
[6: 356/379] train loss: 0.044683 accuracy: 0.968750
[6: 357/379] train loss: 0.176667 accuracy: 0.937500
[6: 358/379] train loss: 0.131791 accuracy: 0.968750
[6: 359/379] train loss: 0.101736 accuracy: 0.968750
[6: 360/379] train loss: 0.094304 accuracy: 0.968750
[6: 360/379] [94mtest[39m loss: 0.115435 accuracy: 0.968750
[6: 361/379] train loss: 0.192263 accuracy: 0.937500
[6: 362/379] train loss: 0.023744 accuracy: 1.000000
[6: 363/379] train loss: 0.136108 accuracy: 0.968750
[6: 364/379] train loss: 0.129185 accuracy: 0.968750
[6: 365/379] train loss: 0.101167 accuracy: 0.968750
[6: 366/379] train loss: 0.260838 accuracy: 0.968750
[6: 367/379] train loss: 0.178149 accuracy: 0.968750
[6: 368/379] train loss: 0.063159 accuracy: 0.968750
[6: 369/379] train loss: 0.134052 accuracy: 0.937500
[6: 370/379] train loss: 0.025670 accuracy: 1.000000
[6: 370/379] [94mtest[39m loss: 0.048697 accuracy: 1.000000
[6: 371/379] train loss: 0.394946 accuracy: 0.906250
[6: 372/379] train loss: 0.254434 accuracy: 0.937500
[6: 373/379] train loss: 0.185293 accuracy: 0.937500
[6: 374/379] train loss: 0.124526 accuracy: 0.968750
[6: 375/379] train loss: 0.113517 accuracy: 0.968750
[6: 376/379] train loss: 0.115612 accuracy: 0.968750
[6: 377/379] train loss: 0.271170 accuracy: 0.937500
[6: 378/379] train loss: 0.022317 accuracy: 1.000000
[6: 379/379] train loss: 0.089176 accuracy: 0.281250
[7: 0/379] train loss: 0.421696 accuracy: 0.906250
[7: 0/379] [94mtest[39m loss: 0.056897 accuracy: 1.000000
[7: 1/379] train loss: 0.072368 accuracy: 0.968750
[7: 2/379] train loss: 0.124140 accuracy: 0.968750
[7: 3/379] train loss: 0.025061 accuracy: 1.000000
[7: 4/379] train loss: 0.116547 accuracy: 0.968750
[7: 5/379] train loss: 0.057216 accuracy: 1.000000
[7: 6/379] train loss: 0.205958 accuracy: 0.968750
[7: 7/379] train loss: 0.012456 accuracy: 1.000000
[7: 8/379] train loss: 0.110215 accuracy: 0.968750
[7: 9/379] train loss: 0.108644 accuracy: 0.968750
[7: 10/379] train loss: 0.133580 accuracy: 0.937500
[7: 10/379] [94mtest[39m loss: 0.016603 accuracy: 1.000000
[7: 11/379] train loss: 0.324409 accuracy: 0.875000
[7: 12/379] train loss: 0.101907 accuracy: 1.000000
[7: 13/379] train loss: 0.306515 accuracy: 0.906250
[7: 14/379] train loss: 0.030352 accuracy: 1.000000
[7: 15/379] train loss: 0.147072 accuracy: 0.968750
[7: 16/379] train loss: 0.030830 accuracy: 1.000000
[7: 17/379] train loss: 0.304586 accuracy: 0.937500
[7: 18/379] train loss: 0.169192 accuracy: 0.968750
[7: 19/379] train loss: 0.057016 accuracy: 1.000000
[7: 20/379] train loss: 0.116674 accuracy: 0.937500
[7: 20/379] [94mtest[39m loss: 0.214819 accuracy: 0.937500
[7: 21/379] train loss: 0.155925 accuracy: 0.906250
[7: 22/379] train loss: 0.248684 accuracy: 0.937500
[7: 23/379] train loss: 0.236662 accuracy: 0.937500
[7: 24/379] train loss: 0.242827 accuracy: 0.937500
[7: 25/379] train loss: 0.017575 accuracy: 1.000000
[7: 26/379] train loss: 0.142029 accuracy: 0.968750
[7: 27/379] train loss: 0.036573 accuracy: 1.000000
[7: 28/379] train loss: 0.053816 accuracy: 0.968750
[7: 29/379] train loss: 0.050919 accuracy: 1.000000
[7: 30/379] train loss: 0.281447 accuracy: 0.968750
[7: 30/379] [94mtest[39m loss: 0.031405 accuracy: 1.000000
[7: 31/379] train loss: 0.093182 accuracy: 0.968750
[7: 32/379] train loss: 0.354199 accuracy: 0.875000
[7: 33/379] train loss: 0.136155 accuracy: 0.968750
[7: 34/379] train loss: 0.255405 accuracy: 0.906250
[7: 35/379] train loss: 0.035493 accuracy: 1.000000
[7: 36/379] train loss: 0.052468 accuracy: 0.968750
[7: 37/379] train loss: 0.050529 accuracy: 0.968750
[7: 38/379] train loss: 0.214657 accuracy: 0.937500
[7: 39/379] train loss: 0.063739 accuracy: 1.000000
[7: 40/379] train loss: 0.023047 accuracy: 1.000000
[7: 40/379] [94mtest[39m loss: 0.018229 accuracy: 1.000000
[7: 41/379] train loss: 0.066130 accuracy: 1.000000
[7: 42/379] train loss: 0.194810 accuracy: 0.937500
[7: 43/379] train loss: 0.051990 accuracy: 1.000000
[7: 44/379] train loss: 0.179430 accuracy: 0.906250
[7: 45/379] train loss: 0.063232 accuracy: 1.000000
[7: 46/379] train loss: 0.028703 accuracy: 1.000000
[7: 47/379] train loss: 0.129713 accuracy: 0.937500
[7: 48/379] train loss: 0.066298 accuracy: 1.000000
[7: 49/379] train loss: 0.025544 accuracy: 1.000000
[7: 50/379] train loss: 0.087514 accuracy: 0.968750
[7: 50/379] [94mtest[39m loss: 0.242647 accuracy: 0.906250
[7: 51/379] train loss: 0.050067 accuracy: 1.000000
[7: 52/379] train loss: 0.098927 accuracy: 0.968750
[7: 53/379] train loss: 0.070807 accuracy: 0.968750
[7: 54/379] train loss: 0.064516 accuracy: 1.000000
[7: 55/379] train loss: 0.034726 accuracy: 1.000000
[7: 56/379] train loss: 0.420160 accuracy: 0.875000
[7: 57/379] train loss: 0.054610 accuracy: 0.968750
[7: 58/379] train loss: 0.030170 accuracy: 1.000000
[7: 59/379] train loss: 0.041123 accuracy: 1.000000
[7: 60/379] train loss: 0.016737 accuracy: 1.000000
[7: 60/379] [94mtest[39m loss: 0.093044 accuracy: 0.968750
[7: 61/379] train loss: 0.013365 accuracy: 1.000000
[7: 62/379] train loss: 0.091071 accuracy: 0.937500
[7: 63/379] train loss: 0.136086 accuracy: 0.968750
[7: 64/379] train loss: 0.009469 accuracy: 1.000000
[7: 65/379] train loss: 0.278237 accuracy: 0.968750
[7: 66/379] train loss: 0.011000 accuracy: 1.000000
[7: 67/379] train loss: 0.484693 accuracy: 0.937500
[7: 68/379] train loss: 0.108275 accuracy: 0.968750
[7: 69/379] train loss: 0.082328 accuracy: 0.968750
[7: 70/379] train loss: 0.115931 accuracy: 0.968750
Traceback (most recent call last):
  File "train_classification.py", line 159, in <module>
    j, data = next(enumerate(valdataloader, 0))
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 628, in __next__
    data = self._next_data()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 1316, in _next_data
    idx, data = self._get_data()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 1282, in _get_data
    success, data = self._try_get_data()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 1120, in _try_get_data
    data = self._data_queue.get(timeout=timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/queues.py", line 107, in get
    if not self._poll(timeout):
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/connection.py", line 257, in poll
    return self._poll(timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/connection.py", line 424, in _poll
    r = wait([self], timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/connection.py", line 931, in wait
    ready = selector.select(timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/selectors.py", line 415, in select
    fd_event_list = self._selector.poll(timeout)
KeyboardInterrupt
