/home/haoran/.local/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[6: 249/379] train loss: 0.101808 accuracy: 0.968750
[6: 250/379] train loss: 0.021429 accuracy: 1.000000
[6: 250/379] [94mtest[39m loss: 0.261350 accuracy: 0.968750
[6: 251/379] train loss: 0.129689 accuracy: 0.937500
[6: 252/379] train loss: 0.116526 accuracy: 0.968750
[6: 253/379] train loss: 0.247542 accuracy: 0.906250
[6: 254/379] train loss: 0.123845 accuracy: 0.968750
[6: 255/379] train loss: 0.313337 accuracy: 0.906250
[6: 256/379] train loss: 0.556359 accuracy: 0.781250
[6: 257/379] train loss: 0.246079 accuracy: 0.937500
[6: 258/379] train loss: 0.243332 accuracy: 0.937500
[6: 259/379] train loss: 0.023905 accuracy: 1.000000
[6: 260/379] train loss: 0.084051 accuracy: 0.968750
[6: 260/379] [94mtest[39m loss: 0.031533 accuracy: 0.968750
[6: 261/379] train loss: 0.193121 accuracy: 0.937500
[6: 262/379] train loss: 0.071288 accuracy: 0.968750
[6: 263/379] train loss: 0.032985 accuracy: 1.000000
[6: 264/379] train loss: 0.038692 accuracy: 1.000000
[6: 265/379] train loss: 0.035102 accuracy: 1.000000
[6: 266/379] train loss: 0.091613 accuracy: 0.968750
[6: 267/379] train loss: 0.191879 accuracy: 0.968750
[6: 268/379] train loss: 0.166585 accuracy: 0.937500
[6: 269/379] train loss: 0.374170 accuracy: 0.937500
[6: 270/379] train loss: 0.093338 accuracy: 0.968750
[6: 270/379] [94mtest[39m loss: 0.130555 accuracy: 0.968750
[6: 271/379] train loss: 0.264987 accuracy: 0.968750
[6: 272/379] train loss: 0.189964 accuracy: 0.906250
[6: 273/379] train loss: 0.245380 accuracy: 0.937500
[6: 274/379] train loss: 0.168080 accuracy: 0.968750
[6: 275/379] train loss: 0.161486 accuracy: 0.937500
[6: 276/379] train loss: 0.068905 accuracy: 0.968750
[6: 277/379] train loss: 0.022253 accuracy: 1.000000
[6: 278/379] train loss: 0.100096 accuracy: 1.000000
[6: 279/379] train loss: 0.557835 accuracy: 0.906250
[6: 280/379] train loss: 0.151261 accuracy: 0.937500
[6: 280/379] [94mtest[39m loss: 0.208004 accuracy: 0.937500
[6: 281/379] train loss: 0.304691 accuracy: 0.906250
[6: 282/379] train loss: 0.229946 accuracy: 0.843750
[6: 283/379] train loss: 0.093888 accuracy: 0.968750
[6: 284/379] train loss: 0.324469 accuracy: 0.937500
[6: 285/379] train loss: 0.350053 accuracy: 0.875000
[6: 286/379] train loss: 0.164302 accuracy: 0.937500
[6: 287/379] train loss: 0.230177 accuracy: 0.906250
[6: 288/379] train loss: 0.336364 accuracy: 0.937500
[6: 289/379] train loss: 0.352614 accuracy: 0.906250
[6: 290/379] train loss: 0.110497 accuracy: 1.000000
[6: 290/379] [94mtest[39m loss: 0.067499 accuracy: 0.968750
[6: 291/379] train loss: 0.230735 accuracy: 0.937500
[6: 292/379] train loss: 0.036724 accuracy: 1.000000
[6: 293/379] train loss: 0.049878 accuracy: 1.000000
[6: 294/379] train loss: 0.304622 accuracy: 0.906250
[6: 295/379] train loss: 0.224529 accuracy: 0.937500
[6: 296/379] train loss: 0.012546 accuracy: 1.000000
[6: 297/379] train loss: 0.098067 accuracy: 0.968750
[6: 298/379] train loss: 0.338782 accuracy: 0.906250
[6: 299/379] train loss: 0.063106 accuracy: 0.968750
[6: 300/379] train loss: 0.113923 accuracy: 0.968750
[6: 300/379] [94mtest[39m loss: 0.155621 accuracy: 0.968750
[6: 301/379] train loss: 0.026751 accuracy: 1.000000
[6: 302/379] train loss: 0.122281 accuracy: 0.968750
[6: 303/379] train loss: 0.444163 accuracy: 0.937500
[6: 304/379] train loss: 0.249303 accuracy: 0.937500
[6: 305/379] train loss: 0.159397 accuracy: 0.937500
[6: 306/379] train loss: 0.107471 accuracy: 0.968750
[6: 307/379] train loss: 0.458811 accuracy: 0.843750
[6: 308/379] train loss: 0.154020 accuracy: 0.937500
[6: 309/379] train loss: 0.271928 accuracy: 0.843750
[6: 310/379] train loss: 0.145526 accuracy: 0.968750
[6: 310/379] [94mtest[39m loss: 0.056616 accuracy: 1.000000
[6: 311/379] train loss: 0.137883 accuracy: 0.968750
[6: 312/379] train loss: 0.065649 accuracy: 0.968750
[6: 313/379] train loss: 0.065629 accuracy: 1.000000
[6: 314/379] train loss: 0.113259 accuracy: 0.968750
[6: 315/379] train loss: 0.082190 accuracy: 0.937500
[6: 316/379] train loss: 0.077102 accuracy: 1.000000
[6: 317/379] train loss: 0.284141 accuracy: 0.906250
[6: 318/379] train loss: 0.469127 accuracy: 0.906250
[6: 319/379] train loss: 0.084309 accuracy: 0.968750
[6: 320/379] train loss: 0.219373 accuracy: 0.875000
[6: 320/379] [94mtest[39m loss: 0.261358 accuracy: 0.937500
[6: 321/379] train loss: 0.159423 accuracy: 0.968750
[6: 322/379] train loss: 0.361447 accuracy: 0.843750
[6: 323/379] train loss: 0.110902 accuracy: 0.968750
[6: 324/379] train loss: 0.214401 accuracy: 0.937500
[6: 325/379] train loss: 0.156554 accuracy: 0.937500
[6: 326/379] train loss: 0.106065 accuracy: 0.968750
[6: 327/379] train loss: 0.418035 accuracy: 0.875000
[6: 328/379] train loss: 0.042267 accuracy: 1.000000
[6: 329/379] train loss: 0.226719 accuracy: 0.968750
[6: 330/379] train loss: 0.054427 accuracy: 0.968750
[6: 330/379] [94mtest[39m loss: 0.039457 accuracy: 1.000000
[6: 331/379] train loss: 0.338671 accuracy: 0.906250
[6: 332/379] train loss: 0.115917 accuracy: 0.968750
[6: 333/379] train loss: 0.085095 accuracy: 1.000000
[6: 334/379] train loss: 0.191417 accuracy: 0.906250
[6: 335/379] train loss: 0.084987 accuracy: 0.937500
[6: 336/379] train loss: 0.079123 accuracy: 0.968750
[6: 337/379] train loss: 0.131402 accuracy: 0.968750
[6: 338/379] train loss: 0.031080 accuracy: 1.000000
[6: 339/379] train loss: 0.087608 accuracy: 0.968750
[6: 340/379] train loss: 0.100324 accuracy: 0.968750
[6: 340/379] [94mtest[39m loss: 0.034295 accuracy: 1.000000
[6: 341/379] train loss: 0.162487 accuracy: 0.937500
[6: 342/379] train loss: 0.035557 accuracy: 1.000000
[6: 343/379] train loss: 0.259349 accuracy: 0.906250
[6: 344/379] train loss: 0.193015 accuracy: 0.937500
[6: 345/379] train loss: 0.050452 accuracy: 1.000000
[6: 346/379] train loss: 0.025092 accuracy: 1.000000
[6: 347/379] train loss: 0.065292 accuracy: 1.000000
[6: 348/379] train loss: 0.188361 accuracy: 0.937500
[6: 349/379] train loss: 0.117230 accuracy: 0.968750
[6: 350/379] train loss: 0.140244 accuracy: 0.968750
[6: 350/379] [94mtest[39m loss: 0.078454 accuracy: 0.968750
[6: 351/379] train loss: 0.056922 accuracy: 1.000000
[6: 352/379] train loss: 0.143395 accuracy: 0.937500
[6: 353/379] train loss: 0.074462 accuracy: 0.968750
[6: 354/379] train loss: 0.141211 accuracy: 0.937500
[6: 355/379] train loss: 0.287356 accuracy: 0.906250
[6: 356/379] train loss: 0.009133 accuracy: 1.000000
[6: 357/379] train loss: 0.168133 accuracy: 0.937500
[6: 358/379] train loss: 0.126491 accuracy: 0.968750
[6: 359/379] train loss: 0.048913 accuracy: 1.000000
[6: 360/379] train loss: 0.318247 accuracy: 0.875000
[6: 360/379] [94mtest[39m loss: 0.120227 accuracy: 0.968750
[6: 361/379] train loss: 0.222490 accuracy: 0.937500
[6: 362/379] train loss: 0.268529 accuracy: 0.968750
[6: 363/379] train loss: 0.094502 accuracy: 0.968750
[6: 364/379] train loss: 0.241105 accuracy: 0.937500
[6: 365/379] train loss: 0.124098 accuracy: 0.937500
[6: 366/379] train loss: 0.116764 accuracy: 0.937500
[6: 367/379] train loss: 0.244282 accuracy: 0.937500
[6: 368/379] train loss: 0.060145 accuracy: 1.000000
[6: 369/379] train loss: 0.258070 accuracy: 0.906250
[6: 370/379] train loss: 0.137033 accuracy: 0.968750
[6: 370/379] [94mtest[39m loss: 0.012304 accuracy: 1.000000
[6: 371/379] train loss: 0.005921 accuracy: 1.000000
[6: 372/379] train loss: 0.025134 accuracy: 1.000000
[6: 373/379] train loss: 0.285336 accuracy: 0.968750
[6: 374/379] train loss: 0.105253 accuracy: 0.968750
[6: 375/379] train loss: 0.366880 accuracy: 0.906250
[6: 376/379] train loss: 0.070081 accuracy: 0.968750
[6: 377/379] train loss: 0.157846 accuracy: 0.937500
[6: 378/379] train loss: 0.017217 accuracy: 1.000000
[6: 379/379] train loss: 0.619106 accuracy: 0.250000
[7: 0/379] train loss: 0.102340 accuracy: 0.937500
[7: 0/379] [94mtest[39m loss: 0.082654 accuracy: 1.000000
[7: 1/379] train loss: 0.331929 accuracy: 0.906250
[7: 2/379] train loss: 0.256792 accuracy: 0.875000
[7: 3/379] train loss: 0.151577 accuracy: 0.968750
[7: 4/379] train loss: 0.297851 accuracy: 0.968750
[7: 5/379] train loss: 0.284126 accuracy: 0.843750
[7: 6/379] train loss: 0.352251 accuracy: 0.937500
[7: 7/379] train loss: 0.066320 accuracy: 1.000000
[7: 8/379] train loss: 0.133038 accuracy: 0.968750
[7: 9/379] train loss: 0.118157 accuracy: 0.937500
[7: 10/379] train loss: 0.054913 accuracy: 0.968750
[7: 10/379] [94mtest[39m loss: 0.102220 accuracy: 0.937500
[7: 11/379] train loss: 0.110223 accuracy: 0.968750
[7: 12/379] train loss: 0.075987 accuracy: 1.000000
[7: 13/379] train loss: 0.210535 accuracy: 0.906250
[7: 14/379] train loss: 0.046059 accuracy: 1.000000
[7: 15/379] train loss: 0.315000 accuracy: 0.937500
[7: 16/379] train loss: 0.106354 accuracy: 0.968750
[7: 17/379] train loss: 0.118375 accuracy: 0.968750
[7: 18/379] train loss: 0.027589 accuracy: 1.000000
[7: 19/379] train loss: 0.012851 accuracy: 1.000000
[7: 20/379] train loss: 0.099953 accuracy: 0.968750
[7: 20/379] [94mtest[39m loss: 0.090867 accuracy: 0.968750
[7: 21/379] train loss: 0.033660 accuracy: 1.000000
[7: 22/379] train loss: 0.214054 accuracy: 0.937500
[7: 23/379] train loss: 0.126174 accuracy: 0.968750
[7: 24/379] train loss: 0.211090 accuracy: 0.937500
[7: 25/379] train loss: 0.242645 accuracy: 0.937500
[7: 26/379] train loss: 0.071222 accuracy: 0.968750
[7: 27/379] train loss: 0.039242 accuracy: 1.000000
[7: 28/379] train loss: 0.143623 accuracy: 0.968750
[7: 29/379] train loss: 0.084777 accuracy: 0.968750
[7: 30/379] train loss: 0.043000 accuracy: 1.000000
[7: 30/379] [94mtest[39m loss: 0.174943 accuracy: 0.937500
[7: 31/379] train loss: 0.197666 accuracy: 0.937500
[7: 32/379] train loss: 0.121811 accuracy: 0.968750
[7: 33/379] train loss: 0.053420 accuracy: 0.968750
[7: 34/379] train loss: 0.342185 accuracy: 0.906250
[7: 35/379] train loss: 0.149677 accuracy: 0.937500
[7: 36/379] train loss: 0.048005 accuracy: 1.000000
[7: 37/379] train loss: 0.227505 accuracy: 0.937500
[7: 38/379] train loss: 0.149395 accuracy: 0.937500
[7: 39/379] train loss: 0.043134 accuracy: 1.000000
[7: 40/379] train loss: 0.030908 accuracy: 1.000000
[7: 40/379] [94mtest[39m loss: 0.048442 accuracy: 1.000000
[7: 41/379] train loss: 0.068741 accuracy: 1.000000
[7: 42/379] train loss: 0.435831 accuracy: 0.875000
[7: 43/379] train loss: 0.141065 accuracy: 0.968750
[7: 44/379] train loss: 0.141953 accuracy: 0.937500
[7: 45/379] train loss: 0.225454 accuracy: 0.968750
[7: 46/379] train loss: 0.190653 accuracy: 0.906250
[7: 47/379] train loss: 0.079774 accuracy: 0.968750
[7: 48/379] train loss: 0.476261 accuracy: 0.843750
[7: 49/379] train loss: 0.030246 accuracy: 1.000000
[7: 50/379] train loss: 0.255146 accuracy: 0.906250
[7: 50/379] [94mtest[39m loss: 0.188818 accuracy: 0.937500
[7: 51/379] train loss: 0.247339 accuracy: 0.906250
[7: 52/379] train loss: 0.367157 accuracy: 0.937500
[7: 53/379] train loss: 0.182116 accuracy: 0.906250
[7: 54/379] train loss: 0.323496 accuracy: 0.937500
[7: 55/379] train loss: 0.013505 accuracy: 1.000000
[7: 56/379] train loss: 0.205005 accuracy: 0.906250
[7: 57/379] train loss: 0.239894 accuracy: 0.906250
[7: 58/379] train loss: 0.266223 accuracy: 0.906250
[7: 59/379] train loss: 0.104727 accuracy: 0.937500
[7: 60/379] train loss: 0.230277 accuracy: 0.937500
[7: 60/379] [94mtest[39m loss: 0.071812 accuracy: 0.968750
[7: 61/379] train loss: 0.203512 accuracy: 0.937500
[7: 62/379] train loss: 0.256915 accuracy: 0.937500
[7: 63/379] train loss: 0.365585 accuracy: 0.812500
[7: 64/379] train loss: 0.130641 accuracy: 0.968750
[7: 65/379] train loss: 0.169790 accuracy: 0.937500
[7: 66/379] train loss: 0.306135 accuracy: 0.968750
[7: 67/379] train loss: 0.146215 accuracy: 0.937500
[7: 68/379] train loss: 0.210265 accuracy: 0.906250
[7: 69/379] train loss: 0.119150 accuracy: 0.937500
[7: 70/379] train loss: 0.458534 accuracy: 0.906250
[7: 70/379] [94mtest[39m loss: 0.567671 accuracy: 0.875000
[7: 71/379] train loss: 0.076930 accuracy: 0.968750
[7: 72/379] train loss: 0.102581 accuracy: 0.968750
[7: 73/379] train loss: 0.217417 accuracy: 0.937500
[7: 74/379] train loss: 0.122924 accuracy: 0.968750
[7: 75/379] train loss: 0.202935 accuracy: 0.937500
[7: 76/379] train loss: 0.132088 accuracy: 0.968750
[7: 77/379] train loss: 0.178510 accuracy: 0.968750
[7: 78/379] train loss: 0.110399 accuracy: 0.937500
[7: 79/379] train loss: 0.172559 accuracy: 0.937500
[7: 80/379] train loss: 0.137739 accuracy: 0.968750
[7: 80/379] [94mtest[39m loss: 0.366402 accuracy: 0.906250
[7: 81/379] train loss: 0.287091 accuracy: 0.875000
[7: 82/379] train loss: 0.119438 accuracy: 0.968750
[7: 83/379] train loss: 0.414099 accuracy: 0.812500
[7: 84/379] train loss: 0.694137 accuracy: 0.875000
[7: 85/379] train loss: 0.150798 accuracy: 0.937500
[7: 86/379] train loss: 0.022334 accuracy: 1.000000
[7: 87/379] train loss: 0.137522 accuracy: 0.937500
[7: 88/379] train loss: 0.057477 accuracy: 1.000000
[7: 89/379] train loss: 0.073417 accuracy: 0.968750
[7: 90/379] train loss: 0.029466 accuracy: 1.000000
[7: 90/379] [94mtest[39m loss: 0.054299 accuracy: 1.000000
[7: 91/379] train loss: 0.197095 accuracy: 0.937500
[7: 92/379] train loss: 0.279145 accuracy: 0.937500
[7: 93/379] train loss: 0.112759 accuracy: 0.968750
[7: 94/379] train loss: 0.600304 accuracy: 0.875000
[7: 95/379] train loss: 0.045365 accuracy: 1.000000
[7: 96/379] train loss: 0.103481 accuracy: 0.968750
[7: 97/379] train loss: 0.105241 accuracy: 0.937500
[7: 98/379] train loss: 0.064825 accuracy: 1.000000
[7: 99/379] train loss: 0.030870 accuracy: 1.000000
[7: 100/379] train loss: 0.186945 accuracy: 0.968750
[7: 100/379] [94mtest[39m loss: 0.217820 accuracy: 0.968750
[7: 101/379] train loss: 0.065045 accuracy: 1.000000
[7: 102/379] train loss: 0.064525 accuracy: 0.968750
[7: 103/379] train loss: 0.034906 accuracy: 1.000000
[7: 104/379] train loss: 0.172138 accuracy: 0.937500
[7: 105/379] train loss: 0.097424 accuracy: 0.968750
[7: 106/379] train loss: 0.020334 accuracy: 1.000000
[7: 107/379] train loss: 0.535193 accuracy: 0.906250
[7: 108/379] train loss: 0.359988 accuracy: 0.906250
[7: 109/379] train loss: 0.064623 accuracy: 1.000000
[7: 110/379] train loss: 0.113372 accuracy: 0.937500
[7: 110/379] [94mtest[39m loss: 0.091974 accuracy: 0.968750
[7: 111/379] train loss: 0.023589 accuracy: 1.000000
[7: 112/379] train loss: 0.239612 accuracy: 0.906250
[7: 113/379] train loss: 0.647491 accuracy: 0.843750
[7: 114/379] train loss: 0.046966 accuracy: 1.000000
[7: 115/379] train loss: 0.274200 accuracy: 0.906250
[7: 116/379] train loss: 0.194030 accuracy: 0.937500
[7: 117/379] train loss: 0.287316 accuracy: 0.937500
[7: 118/379] train loss: 0.269665 accuracy: 0.937500
[7: 119/379] train loss: 0.170446 accuracy: 0.937500
[7: 120/379] train loss: 0.505543 accuracy: 0.906250
[7: 120/379] [94mtest[39m loss: 0.172616 accuracy: 0.968750
[7: 121/379] train loss: 0.072071 accuracy: 1.000000
[7: 122/379] train loss: 0.197098 accuracy: 0.875000
[7: 123/379] train loss: 0.312095 accuracy: 0.875000
[7: 124/379] train loss: 0.260783 accuracy: 0.906250
[7: 125/379] train loss: 0.143068 accuracy: 0.968750
[7: 126/379] train loss: 0.188867 accuracy: 0.937500
[7: 127/379] train loss: 0.042121 accuracy: 0.968750
[7: 128/379] train loss: 0.210016 accuracy: 0.937500
[7: 129/379] train loss: 0.158445 accuracy: 0.937500
[7: 130/379] train loss: 0.320880 accuracy: 0.937500
[7: 130/379] [94mtest[39m loss: 0.057786 accuracy: 1.000000
[7: 131/379] train loss: 0.089456 accuracy: 0.968750
[7: 132/379] train loss: 0.118194 accuracy: 0.937500
[7: 133/379] train loss: 0.220821 accuracy: 0.937500
[7: 134/379] train loss: 0.105339 accuracy: 0.968750
[7: 135/379] train loss: 0.225239 accuracy: 0.937500
[7: 136/379] train loss: 0.122797 accuracy: 0.937500
[7: 137/379] train loss: 0.083631 accuracy: 0.968750
[7: 138/379] train loss: 0.360054 accuracy: 0.937500
[7: 139/379] train loss: 0.105809 accuracy: 0.968750
[7: 140/379] train loss: 0.099501 accuracy: 0.968750
[7: 140/379] [94mtest[39m loss: 0.079191 accuracy: 0.968750
[7: 141/379] train loss: 0.028996 accuracy: 1.000000
[7: 142/379] train loss: 0.021950 accuracy: 1.000000
[7: 143/379] train loss: 0.442972 accuracy: 0.843750
[7: 144/379] train loss: 0.165218 accuracy: 0.968750
[7: 145/379] train loss: 0.028868 accuracy: 1.000000
[7: 146/379] train loss: 0.010101 accuracy: 1.000000
[7: 147/379] train loss: 0.257115 accuracy: 0.937500
[7: 148/379] train loss: 0.205603 accuracy: 0.937500
[7: 149/379] train loss: 0.062470 accuracy: 0.968750
[7: 150/379] train loss: 0.104043 accuracy: 0.968750
[7: 150/379] [94mtest[39m loss: 0.164354 accuracy: 0.937500
[7: 151/379] train loss: 0.107552 accuracy: 0.968750
[7: 152/379] train loss: 0.085301 accuracy: 0.968750
[7: 153/379] train loss: 0.306173 accuracy: 0.968750
[7: 154/379] train loss: 0.022726 accuracy: 1.000000
[7: 155/379] train loss: 0.126033 accuracy: 0.937500
[7: 156/379] train loss: 0.342107 accuracy: 0.937500
[7: 157/379] train loss: 0.091418 accuracy: 0.968750
[7: 158/379] train loss: 0.153799 accuracy: 0.937500
[7: 159/379] train loss: 0.135506 accuracy: 0.968750
[7: 160/379] train loss: 0.160804 accuracy: 0.906250
[7: 160/379] [94mtest[39m loss: 0.035688 accuracy: 1.000000
[7: 161/379] train loss: 0.037471 accuracy: 1.000000
[7: 162/379] train loss: 0.025176 accuracy: 1.000000
[7: 163/379] train loss: 0.254229 accuracy: 0.937500
[7: 164/379] train loss: 0.224166 accuracy: 0.906250
[7: 165/379] train loss: 0.199320 accuracy: 0.968750
[7: 166/379] train loss: 0.593527 accuracy: 0.843750
[7: 167/379] train loss: 0.209599 accuracy: 0.968750
[7: 168/379] train loss: 0.112141 accuracy: 0.968750
[7: 169/379] train loss: 0.032184 accuracy: 1.000000
[7: 170/379] train loss: 0.242571 accuracy: 0.875000
[7: 170/379] [94mtest[39m loss: 0.333674 accuracy: 0.906250
[7: 171/379] train loss: 0.176759 accuracy: 0.906250
[7: 172/379] train loss: 0.098990 accuracy: 0.968750
[7: 173/379] train loss: 0.154931 accuracy: 0.937500
[7: 174/379] train loss: 0.024893 accuracy: 1.000000
[7: 175/379] train loss: 0.128861 accuracy: 0.968750
[7: 176/379] train loss: 0.028784 accuracy: 1.000000
[7: 177/379] train loss: 0.022885 accuracy: 1.000000
[7: 178/379] train loss: 0.056633 accuracy: 0.968750
[7: 179/379] train loss: 0.148026 accuracy: 0.937500
[7: 180/379] train loss: 0.586434 accuracy: 0.875000
[7: 180/379] [94mtest[39m loss: 0.079677 accuracy: 0.937500
[7: 181/379] train loss: 0.233642 accuracy: 0.906250
[7: 182/379] train loss: 0.187124 accuracy: 0.968750
[7: 183/379] train loss: 0.368058 accuracy: 0.875000
[7: 184/379] train loss: 0.175699 accuracy: 0.906250
[7: 185/379] train loss: 0.047135 accuracy: 0.968750
[7: 186/379] train loss: 0.110726 accuracy: 0.968750
[7: 187/379] train loss: 0.052421 accuracy: 1.000000
[7: 188/379] train loss: 0.305922 accuracy: 0.906250
[7: 189/379] train loss: 0.199410 accuracy: 0.968750
[7: 190/379] train loss: 0.151763 accuracy: 0.937500
[7: 190/379] [94mtest[39m loss: 0.185347 accuracy: 0.968750
[7: 191/379] train loss: 0.125311 accuracy: 0.937500
[7: 192/379] train loss: 0.680425 accuracy: 0.875000
[7: 193/379] train loss: 0.136084 accuracy: 0.968750
[7: 194/379] train loss: 0.173806 accuracy: 0.937500
[7: 195/379] train loss: 0.168521 accuracy: 0.968750
[7: 196/379] train loss: 0.051535 accuracy: 0.968750
[7: 197/379] train loss: 0.059301 accuracy: 0.968750
[7: 198/379] train loss: 0.196625 accuracy: 0.937500
[7: 199/379] train loss: 0.128418 accuracy: 0.937500
[7: 200/379] train loss: 0.311309 accuracy: 0.906250
Exception ignored in: <function _releaseLock at 0x7feaeaf71940>
Traceback (most recent call last):
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/logging/__init__.py", line 227, in _releaseLock
    def _releaseLock():
KeyboardInterrupt:
Traceback (most recent call last):
  File "train_classification.py", line 159, in <module>
    if i % 10 == 0:
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 628, in __next__
    data = self._next_data()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 1316, in _next_data
    idx, data = self._get_data()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 1282, in _get_data
    success, data = self._try_get_data()
  File "/home/haoran/.local/lib/python3.8/site-packages/torch/utils/data/dataloader.py", line 1120, in _try_get_data
    data = self._data_queue.get(timeout=timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/queues.py", line 107, in get
    if not self._poll(timeout):
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/connection.py", line 257, in poll
    return self._poll(timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/connection.py", line 424, in _poll
    r = wait([self], timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/multiprocessing/connection.py", line 931, in wait
    ready = selector.select(timeout)
  File "/home/haoran/anaconda3/envs/pytorch_env/lib/python3.8/selectors.py", line 415, in select
    fd_event_list = self._selector.poll(timeout)
KeyboardInterrupt
